Flow ID,Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Packet Count,Bytes,Label
7200-flow,2026-04-05 01:37:47,173.214.23.185,255.52.60.199,65192,389,6,140,37805,NetBIOS
7201-flow,2026-04-05 01:37:48,211.55.130.153,209.209.185.130,32189,389,6,283,12394,LDAP
7202-flow,2026-04-05 01:37:49,98.231.123.151,183.247.90.253,5623,445,17,298,44071,LDAP
7203-flow,2026-04-05 01:37:50,59.208.48.214,152.129.71.206,41929,389,17,466,22574,Normal
7204-flow,2026-04-05 01:37:51,124.58.127.116,4.239.204.173,39550,80,6,353,18317,NetBIOS
7205-flow,2026-04-05 01:37:52,110.108.48.77,2.4.149.175,5016,443,6,171,17796,NetBIOS
7206-flow,2026-04-05 01:37:53,7.75.115.110,112.117.146.231,47348,445,6,344,22380,LDAP
7207-flow,2026-04-05 01:37:54,149.167.199.48,245.40.118.230,49029,443,17,398,9033,LDAP
7208-flow,2026-04-05 01:37:55,193.70.83.248,185.53.175.212,16174,389,17,241,16598,Normal
7209-flow,2026-04-05 01:37:56,133.38.155.138,225.174.197.245,8068,443,17,215,13199,NetBIOS
7210-flow,2026-04-05 01:37:57,178.244.165.44,72.202.141.184,22130,80,6,291,45245,LDAP
7211-flow,2026-04-05 01:37:58,93.217.204.218,213.97.133.255,18185,389,17,215,12945,LDAP
7212-flow,2026-04-05 01:37:59,250.196.117.199,26.120.16.245,11967,80,6,448,33485,Normal
7213-flow,2026-04-05 01:38:00,149.188.28.231,129.160.176.93,27198,80,17,131,41839,Normal
7214-flow,2026-04-05 01:38:01,187.172.135.59,15.164.23.241,55140,443,6,481,110,Normal
7215-flow,2026-04-05 01:38:02,209.53.178.222,135.209.143.1,29030,80,6,125,32779,Normal
7216-flow,2026-04-05 01:38:03,253.41.190.166,184.161.36.54,31703,443,6,204,5817,Normal
7217-flow,2026-04-05 01:38:04,192.106.208.175,190.229.229.39,56748,389,6,159,21492,Normal
7218-flow,2026-04-05 01:38:05,4.121.10.139,135.176.14.90,15954,445,17,37,16651,NetBIOS
7219-flow,2026-04-05 01:38:06,208.129.110.245,52.172.142.187,24827,80,17,317,39801,Normal
7220-flow,2026-04-05 01:38:07,69.119.128.144,2.213.119.19,6245,80,17,376,43987,Normal
7221-flow,2026-04-05 01:38:08,74.5.36.28,252.206.95.102,29699,80,6,244,21622,Normal
7222-flow,2026-04-05 01:38:09,178.110.187.45,170.141.165.18,11797,389,6,445,39586,NetBIOS
7223-flow,2026-04-05 01:38:10,63.251.60.82,32.62.246.149,31828,80,17,130,25122,Normal
7224-flow,2026-04-05 01:38:11,100.178.158.82,125.218.78.88,38440,443,6,317,35298,Normal
7225-flow,2026-04-05 01:38:12,86.255.213.59,79.56.30.194,33528,445,17,24,13185,Normal
7226-flow,2026-04-05 01:38:13,185.206.28.223,231.221.165.58,24598,80,6,142,41546,Normal
7227-flow,2026-04-05 01:38:14,164.97.64.170,84.153.160.216,51329,389,6,355,37012,LDAP
7228-flow,2026-04-05 01:38:15,9.178.62.196,226.101.203.163,18908,389,6,192,9320,Normal
7229-flow,2026-04-05 01:38:16,182.184.31.216,201.78.67.65,64330,80,17,310,14766,Normal
7230-flow,2026-04-05 01:38:17,230.192.41.233,134.79.133.74,13745,443,6,75,25470,NetBIOS
7231-flow,2026-04-05 01:38:18,80.30.61.103,220.111.107.172,1559,443,17,272,25118,Normal
7232-flow,2026-04-05 01:38:19,177.54.30.167,5.89.98.101,18674,445,17,485,16853,Normal
7233-flow,2026-04-05 01:38:20,164.235.156.9,13.13.42.168,56419,389,17,340,49776,Normal
7234-flow,2026-04-05 01:38:21,5.140.232.94,132.76.139.14,31617,445,6,454,26345,Normal
7235-flow,2026-04-05 01:38:22,248.31.91.66,231.100.12.170,3824,443,17,92,18837,Normal
7236-flow,2026-04-05 01:38:23,209.183.113.85,9.219.144.228,62059,443,17,423,23656,Normal
7237-flow,2026-04-05 01:38:24,251.119.75.5,118.13.248.36,63792,389,6,39,28367,Normal
7238-flow,2026-04-05 01:38:25,105.225.206.96,102.106.31.168,58042,389,17,123,37248,Normal
7239-flow,2026-04-05 01:38:26,49.20.111.44,109.51.56.91,11049,389,17,215,21507,Normal
7240-flow,2026-04-05 01:38:27,178.230.169.135,170.8.86.228,32744,80,6,16,16657,Normal
7241-flow,2026-04-05 01:38:28,56.66.195.36,182.234.14.209,33613,445,17,246,13703,Normal
7242-flow,2026-04-05 01:38:29,196.172.192.174,170.131.82.182,7658,389,17,250,9481,Normal
7243-flow,2026-04-05 01:38:30,206.215.179.189,89.155.196.26,15169,80,6,105,28824,Normal
7244-flow,2026-04-05 01:38:31,126.219.231.76,57.117.214.68,7742,443,17,234,27049,Normal
7245-flow,2026-04-05 01:38:32,98.35.1.104,247.80.238.209,35521,445,17,31,38897,Normal
7246-flow,2026-04-05 01:38:33,77.76.173.70,156.92.204.20,24632,445,6,62,17086,Normal
7247-flow,2026-04-05 01:38:34,176.193.98.147,255.103.91.212,6377,445,17,237,4684,Normal
7248-flow,2026-04-05 01:38:35,220.219.130.93,248.73.37.145,25602,389,6,410,45442,Normal
7249-flow,2026-04-05 01:38:36,214.245.15.245,40.186.12.242,39326,443,6,98,24938,Normal
7250-flow,2026-04-05 01:38:37,3.34.196.174,198.169.214.194,13854,80,6,292,38420,Normal
7251-flow,2026-04-05 01:38:38,181.252.186.38,183.13.7.177,61518,445,17,83,41775,Normal
7252-flow,2026-04-05 01:38:39,13.56.65.192,32.199.39.25,48005,443,6,463,511,Normal
7253-flow,2026-04-05 01:38:40,154.92.151.243,47.200.45.67,12336,80,6,111,44427,Normal
7254-flow,2026-04-05 01:38:41,102.231.109.57,54.89.74.73,25776,443,6,491,42028,LDAP
7255-flow,2026-04-05 01:38:42,60.73.122.232,210.75.120.168,14278,443,17,436,4296,Normal
7256-flow,2026-04-05 01:38:43,124.37.240.83,56.147.123.136,3684,443,17,246,12222,Normal
7257-flow,2026-04-05 01:38:44,74.237.4.254,44.131.191.116,16474,80,6,120,17254,Normal
7258-flow,2026-04-05 01:38:45,241.141.195.113,103.225.10.44,61368,445,17,49,37662,Normal
7259-flow,2026-04-05 01:38:46,255.19.19.49,71.214.177.21,15395,389,6,248,38714,LDAP
7260-flow,2026-04-05 01:38:47,133.80.10.200,151.224.64.24,11061,443,17,352,9625,Normal
7261-flow,2026-04-05 01:38:48,92.241.50.61,186.57.31.190,42046,445,6,368,27935,Normal
7262-flow,2026-04-05 01:38:49,215.251.122.171,185.214.148.18,51411,443,6,141,25334,Normal
7263-flow,2026-04-05 01:38:50,52.204.205.1,143.171.71.177,62979,443,17,384,13170,NetBIOS
7264-flow,2026-04-05 01:38:51,155.255.139.102,20.99.1.25,40892,389,17,354,42957,Normal
7265-flow,2026-04-05 01:38:52,42.13.186.14,78.163.250.126,41638,443,6,172,19544,Normal
7266-flow,2026-04-05 01:38:53,140.92.127.63,187.123.83.88,40381,80,6,491,7197,LDAP
7267-flow,2026-04-05 01:38:54,179.9.119.204,167.166.224.56,8666,445,17,16,39832,NetBIOS
7268-flow,2026-04-05 01:38:55,184.92.229.136,215.136.16.40,9773,80,6,159,42091,Normal
7269-flow,2026-04-05 01:38:56,42.113.155.212,187.224.244.83,24509,445,17,486,28995,Normal
7270-flow,2026-04-05 01:38:57,254.16.148.159,44.161.192.195,22528,389,17,205,10422,Normal
7271-flow,2026-04-05 01:38:58,26.153.19.66,133.4.192.151,3082,443,6,250,603,Normal
7272-flow,2026-04-05 01:38:59,225.21.167.163,9.19.88.244,44500,445,17,280,4279,Normal
7273-flow,2026-04-05 01:39:00,114.129.126.230,243.213.81.73,65172,445,17,315,49977,Normal
7274-flow,2026-04-05 01:39:01,116.142.164.244,213.223.233.181,27146,443,17,410,38059,Normal
7275-flow,2026-04-05 01:39:02,198.99.210.171,42.155.82.211,13880,443,17,204,4717,Normal
7276-flow,2026-04-05 01:39:03,9.203.123.100,220.68.5.211,28118,389,17,432,33414,Normal
7277-flow,2026-04-05 01:39:04,147.219.169.157,215.229.68.132,29377,389,17,406,12614,Normal
7278-flow,2026-04-05 01:39:05,7.149.214.33,220.4.230.155,20568,80,6,259,41442,Normal
7279-flow,2026-04-05 01:39:06,71.248.88.68,166.178.205.150,5621,389,17,410,29176,LDAP
7280-flow,2026-04-05 01:39:07,127.126.150.158,226.186.200.99,21749,80,6,298,49961,LDAP
7281-flow,2026-04-05 01:39:08,131.136.2.208,48.173.72.81,62796,389,17,313,22999,Normal
7282-flow,2026-04-05 01:39:09,170.98.83.73,103.213.215.213,48435,443,17,313,22838,Normal
7283-flow,2026-04-05 01:39:10,218.159.201.189,9.72.133.154,1871,443,17,31,3279,NetBIOS
7284-flow,2026-04-05 01:39:11,52.112.143.207,186.100.220.33,63404,389,17,40,14104,Normal
7285-flow,2026-04-05 01:39:12,157.35.170.65,93.154.171.212,36053,389,17,21,17406,NetBIOS
7286-flow,2026-04-05 01:39:13,114.140.176.227,253.0.12.185,26520,445,6,472,38595,Normal
7287-flow,2026-04-05 01:39:14,111.61.78.113,110.28.107.224,58646,443,6,95,6834,Normal
7288-flow,2026-04-05 01:39:15,33.237.2.147,38.240.193.206,27253,389,6,111,16962,Normal
7289-flow,2026-04-05 01:39:16,255.6.244.220,79.18.202.213,12099,445,6,397,22879,Normal
7290-flow,2026-04-05 01:39:17,55.42.194.221,207.73.183.243,22830,389,17,103,5754,LDAP
7291-flow,2026-04-05 01:39:18,124.124.41.253,186.61.89.71,11360,80,6,404,28135,LDAP
7292-flow,2026-04-05 01:39:19,208.173.59.5,39.110.144.4,61188,389,6,98,9986,LDAP
7293-flow,2026-04-05 01:39:20,196.56.251.49,102.218.210.128,40986,389,6,44,4831,NetBIOS
7294-flow,2026-04-05 01:39:21,174.83.71.11,24.129.85.219,31476,443,6,330,32954,Normal
7295-flow,2026-04-05 01:39:22,132.56.103.65,238.47.200.178,15820,389,17,207,255,Normal
7296-flow,2026-04-05 01:39:23,89.211.138.149,219.45.28.247,14080,80,17,301,19951,Normal
7297-flow,2026-04-05 01:39:24,161.130.222.138,225.115.74.64,14018,389,6,388,22346,NetBIOS
7298-flow,2026-04-05 01:39:25,227.6.188.150,24.169.109.79,13902,80,17,134,7618,NetBIOS
7299-flow,2026-04-05 01:39:26,228.111.21.16,228.165.115.15,35766,389,17,406,7896,Normal
7300-flow,2026-04-05 01:39:27,46.108.199.94,241.73.192.60,58439,443,6,462,25047,Normal
7301-flow,2026-04-05 01:39:28,116.175.33.166,211.229.145.233,5389,80,17,355,3996,Normal
7302-flow,2026-04-05 01:39:29,17.94.136.225,64.200.199.166,14660,389,17,133,18796,Normal
7303-flow,2026-04-05 01:39:30,196.237.91.74,146.170.74.139,61690,389,17,470,39274,Normal
7304-flow,2026-04-05 01:39:31,110.176.132.67,134.43.254.133,27397,445,6,223,47253,Normal
7305-flow,2026-04-05 01:39:32,162.60.197.219,55.57.186.82,39448,445,6,204,9828,Normal
7306-flow,2026-04-05 01:39:33,195.103.61.145,56.83.243.128,50534,80,6,55,46956,Normal
7307-flow,2026-04-05 01:39:34,233.77.216.50,160.142.38.233,15036,445,17,282,28067,Normal
7308-flow,2026-04-05 01:39:35,206.39.110.142,154.62.123.241,51884,445,17,33,32059,LDAP
7309-flow,2026-04-05 01:39:36,117.128.183.57,151.59.54.208,8413,443,17,240,44417,Normal
7310-flow,2026-04-05 01:39:37,213.52.239.111,75.159.175.214,11026,443,6,491,36505,Normal
7311-flow,2026-04-05 01:39:38,160.220.223.88,237.249.191.205,33756,443,6,417,23599,Normal
7312-flow,2026-04-05 01:39:39,3.246.163.80,108.37.244.179,28796,80,6,170,28775,Normal
7313-flow,2026-04-05 01:39:40,125.154.20.233,79.42.123.90,14321,443,6,11,29536,Normal
7314-flow,2026-04-05 01:39:41,211.176.40.152,48.136.152.126,34363,443,6,214,14437,Normal
7315-flow,2026-04-05 01:39:42,55.58.254.248,238.0.188.250,57789,389,17,311,44504,Normal
7316-flow,2026-04-05 01:39:43,187.209.154.172,54.245.202.71,48284,80,6,1,46452,Normal
7317-flow,2026-04-05 01:39:44,246.134.57.14,36.49.100.60,23760,80,17,448,42265,Normal
7318-flow,2026-04-05 01:39:45,247.108.177.220,254.13.117.165,42353,445,6,132,21734,Normal
7319-flow,2026-04-05 01:39:46,53.109.8.227,200.202.141.211,50974,443,17,56,42868,Normal
7320-flow,2026-04-05 01:39:47,151.75.215.211,123.116.157.60,29437,80,6,8,24217,Normal
7321-flow,2026-04-05 01:39:48,21.184.35.127,115.68.219.213,28615,443,6,88,5727,Normal
7322-flow,2026-04-05 01:39:49,253.247.205.78,17.109.152.135,21548,445,6,442,11413,Normal
7323-flow,2026-04-05 01:39:50,42.157.120.3,40.197.203.118,26226,389,6,5,28429,LDAP
7324-flow,2026-04-05 01:39:51,32.167.11.215,84.186.194.134,61429,80,17,439,27104,Normal
7325-flow,2026-04-05 01:39:52,38.238.46.37,224.72.230.54,18205,445,17,63,38875,Normal
7326-flow,2026-04-05 01:39:53,13.183.78.155,143.33.176.242,10501,389,17,297,23214,Normal
7327-flow,2026-04-05 01:39:54,82.57.157.158,208.22.52.250,5100,80,6,423,39547,Normal
7328-flow,2026-04-05 01:39:55,92.37.57.4,34.40.109.19,8264,389,6,459,12573,Normal
7329-flow,2026-04-05 01:39:56,68.98.102.84,68.175.234.95,7225,80,6,250,23951,Normal
7330-flow,2026-04-05 01:39:57,227.251.179.28,154.153.32.121,6494,389,6,121,7658,Normal
7331-flow,2026-04-05 01:39:58,7.2.81.236,215.155.240.114,58291,389,17,401,44667,LDAP
7332-flow,2026-04-05 01:39:59,2.187.137.221,177.165.159.239,33561,389,6,66,31688,LDAP
7333-flow,2026-04-05 01:40:00,60.195.232.220,174.223.159.160,49474,80,6,151,33914,Normal
7334-flow,2026-04-05 01:40:01,29.139.47.7,148.249.237.123,32974,443,6,290,28672,LDAP
7335-flow,2026-04-05 01:40:02,152.179.173.52,232.134.10.223,50161,80,6,16,48708,LDAP
7336-flow,2026-04-05 01:40:03,68.28.253.30,15.20.174.50,24126,389,6,215,16485,Normal
7337-flow,2026-04-05 01:40:04,193.202.28.229,116.111.142.168,13820,445,6,267,42762,Normal
7338-flow,2026-04-05 01:40:05,126.229.25.83,148.152.40.171,38495,389,17,423,8386,Normal
7339-flow,2026-04-05 01:40:06,5.201.151.191,16.97.238.107,56282,80,17,156,28875,Normal
7340-flow,2026-04-05 01:40:07,207.72.193.86,139.24.211.223,30773,445,6,66,29365,Normal
7341-flow,2026-04-05 01:40:08,89.79.164.77,212.149.218.67,22168,443,17,185,2704,Normal
7342-flow,2026-04-05 01:40:09,250.63.53.106,139.177.72.253,37689,445,6,354,18139,Normal
7343-flow,2026-04-05 01:40:10,41.55.43.92,123.83.58.140,29817,445,17,168,18765,Normal
7344-flow,2026-04-05 01:40:11,209.74.101.45,117.47.231.236,8413,445,6,325,18793,Normal
7345-flow,2026-04-05 01:40:12,54.210.142.121,109.247.186.216,25798,445,6,493,1016,Normal
7346-flow,2026-04-05 01:40:13,170.158.126.3,131.155.5.223,63609,445,17,498,18160,NetBIOS
7347-flow,2026-04-05 01:40:14,173.65.201.71,133.224.193.236,59615,445,6,304,35234,Normal
7348-flow,2026-04-05 01:40:15,175.32.85.47,78.48.228.119,38912,443,6,128,45342,Normal
7349-flow,2026-04-05 01:40:16,88.62.190.17,81.177.94.48,30599,443,17,240,35654,Normal
7350-flow,2026-04-05 01:40:17,213.213.34.39,31.220.110.76,44447,389,6,386,40689,Normal
7351-flow,2026-04-05 01:40:18,203.219.238.47,28.40.163.228,64541,389,17,168,25698,Normal
7352-flow,2026-04-05 01:40:19,88.221.205.2,28.61.38.81,46483,389,6,471,2095,Normal
7353-flow,2026-04-05 01:40:20,225.0.47.206,228.134.240.17,4477,389,17,388,35291,Normal
7354-flow,2026-04-05 01:40:21,22.105.20.145,14.26.253.173,12849,389,6,398,25571,LDAP
7355-flow,2026-04-05 01:40:22,49.12.125.44,228.191.254.159,41225,445,6,67,23936,Normal
7356-flow,2026-04-05 01:40:23,176.70.253.102,121.180.184.30,63485,389,6,282,3612,Normal
7357-flow,2026-04-05 01:40:24,106.209.128.32,109.201.174.232,16062,80,17,394,34182,NetBIOS
7358-flow,2026-04-05 01:40:25,100.44.233.249,220.125.197.137,15602,445,17,390,22660,Normal
7359-flow,2026-04-05 01:40:26,129.245.63.116,21.4.41.203,39011,80,17,375,13009,Normal
7360-flow,2026-04-05 01:40:27,64.204.111.213,15.174.136.110,41007,389,6,276,1780,NetBIOS
7361-flow,2026-04-05 01:40:28,205.153.45.53,92.79.197.240,47577,80,17,237,40914,LDAP
7362-flow,2026-04-05 01:40:29,10.223.116.15,101.240.144.210,5966,443,6,424,25648,Normal
7363-flow,2026-04-05 01:40:30,50.238.170.1,208.91.128.171,22661,389,17,59,6479,LDAP
7364-flow,2026-04-05 01:40:31,84.3.221.18,47.224.182.43,11024,443,17,227,4392,LDAP
7365-flow,2026-04-05 01:40:32,239.151.67.178,239.154.243.10,31383,80,6,163,18164,Normal
7366-flow,2026-04-05 01:40:33,210.225.45.230,134.190.227.186,59097,445,17,170,27011,LDAP
7367-flow,2026-04-05 01:40:34,232.0.119.8,186.145.107.78,8417,80,17,296,392,Normal
7368-flow,2026-04-05 01:40:35,99.235.135.242,190.180.186.141,11853,80,6,498,30643,Normal
7369-flow,2026-04-05 01:40:36,154.216.245.16,67.73.219.82,16923,389,17,480,34939,Normal
7370-flow,2026-04-05 01:40:37,241.5.76.76,74.2.19.150,21308,443,6,119,13954,LDAP
7371-flow,2026-04-05 01:40:38,115.233.90.114,230.160.109.164,17620,445,17,9,49568,Normal
7372-flow,2026-04-05 01:40:39,204.70.199.255,247.208.48.158,16099,80,17,403,22412,Normal
7373-flow,2026-04-05 01:40:40,231.222.194.119,237.208.0.210,4739,389,6,307,28594,Normal
7374-flow,2026-04-05 01:40:41,121.181.185.171,202.50.203.208,51176,80,17,337,44690,Normal
7375-flow,2026-04-05 01:40:42,46.69.225.236,245.64.135.137,13089,389,6,452,24841,LDAP
7376-flow,2026-04-05 01:40:43,220.169.24.111,47.141.49.176,51923,389,17,244,21022,Normal
7377-flow,2026-04-05 01:40:44,60.252.31.215,244.230.75.13,27746,445,17,262,18126,Normal
7378-flow,2026-04-05 01:40:45,24.53.194.5,46.30.53.254,38005,80,6,113,1900,LDAP
7379-flow,2026-04-05 01:40:46,81.57.49.63,58.132.32.14,28611,80,17,262,30675,NetBIOS
7380-flow,2026-04-05 01:40:47,47.93.156.4,202.188.51.22,17149,443,17,219,20842,LDAP
7381-flow,2026-04-05 01:40:48,130.191.165.82,86.38.165.74,51444,445,17,477,33881,Normal
7382-flow,2026-04-05 01:40:49,28.133.60.172,186.110.156.65,60330,443,17,85,2936,LDAP
7383-flow,2026-04-05 01:40:50,43.196.203.116,218.244.71.240,43713,80,17,95,45071,Normal
7384-flow,2026-04-05 01:40:51,147.191.113.233,254.101.186.181,16627,389,6,207,38771,Normal
7385-flow,2026-04-05 01:40:52,214.227.144.196,164.156.122.222,35762,389,6,131,3697,Normal
7386-flow,2026-04-05 01:40:53,50.188.94.89,138.196.160.162,36503,445,6,468,17399,Normal
7387-flow,2026-04-05 01:40:54,77.162.240.170,77.26.72.114,41791,80,6,59,6905,Normal
7388-flow,2026-04-05 01:40:55,84.87.134.151,101.99.68.239,46602,443,6,106,9928,Normal
7389-flow,2026-04-05 01:40:56,192.121.113.137,214.60.13.215,59325,80,6,65,17687,NetBIOS
7390-flow,2026-04-05 01:40:57,128.192.233.37,234.73.134.201,55282,443,17,432,16755,Normal
7391-flow,2026-04-05 01:40:58,204.112.47.52,39.164.79.255,58611,445,6,393,1455,Normal
7392-flow,2026-04-05 01:40:59,245.89.1.40,132.223.168.233,21984,80,17,114,1079,Normal
7393-flow,2026-04-05 01:41:00,101.220.75.80,234.223.44.86,56473,443,6,138,31195,Normal
7394-flow,2026-04-05 01:41:01,70.142.227.248,23.185.54.28,59474,389,17,256,31822,Normal
7395-flow,2026-04-05 01:41:02,254.54.176.14,161.14.191.214,42631,80,6,292,21331,Normal
7396-flow,2026-04-05 01:41:03,214.67.88.156,125.132.42.33,35402,80,17,161,25389,Normal
7397-flow,2026-04-05 01:41:04,19.165.217.152,188.159.93.42,4778,389,17,54,26390,LDAP
7398-flow,2026-04-05 01:41:05,129.148.24.49,238.153.27.26,37663,80,6,390,17098,NetBIOS
7399-flow,2026-04-05 01:41:06,146.77.0.227,134.221.187.245,29253,80,17,294,17238,Normal
7400-flow,2026-04-05 01:41:07,93.162.110.214,65.69.6.35,52564,445,6,55,48963,Normal
7401-flow,2026-04-05 01:41:08,101.2.24.139,193.214.131.134,14483,80,6,76,45883,NetBIOS
7402-flow,2026-04-05 01:41:09,208.38.45.164,232.93.204.168,47400,80,17,37,26893,Normal
7403-flow,2026-04-05 01:41:10,220.108.237.125,59.64.160.59,54266,445,6,55,11118,Normal
7404-flow,2026-04-05 01:41:11,92.49.118.243,81.223.41.111,25744,443,17,295,7993,Normal
7405-flow,2026-04-05 01:41:12,152.142.131.171,44.193.25.186,17343,445,6,373,26436,Normal
7406-flow,2026-04-05 01:41:13,85.85.221.188,127.150.60.254,42141,80,6,343,10913,Normal
7407-flow,2026-04-05 01:41:14,72.13.210.193,156.25.66.196,62931,80,6,273,44739,Normal
7408-flow,2026-04-05 01:41:15,51.16.162.75,52.78.197.79,52334,80,6,498,34814,Normal
7409-flow,2026-04-05 01:41:16,64.174.235.175,63.253.116.236,16262,445,6,164,38667,NetBIOS
7410-flow,2026-04-05 01:41:17,220.247.56.127,215.29.48.226,39680,80,17,202,42039,Normal
7411-flow,2026-04-05 01:41:18,92.224.59.82,121.160.15.249,24775,445,17,335,19973,Normal
7412-flow,2026-04-05 01:41:19,152.124.152.89,8.5.177.79,44930,443,6,121,46191,Normal
7413-flow,2026-04-05 01:41:20,169.211.112.159,15.160.43.40,63171,80,17,73,12682,LDAP
7414-flow,2026-04-05 01:41:21,122.103.236.228,40.183.24.230,39796,389,17,235,7748,LDAP
7415-flow,2026-04-05 01:41:22,72.178.165.26,28.133.1.175,1472,445,17,51,650,LDAP
7416-flow,2026-04-05 01:41:23,59.238.137.205,77.188.251.201,62184,443,6,122,40279,Normal
7417-flow,2026-04-05 01:41:24,19.33.33.135,55.152.83.71,62179,445,17,321,30060,NetBIOS
7418-flow,2026-04-05 01:41:25,90.49.20.79,192.6.215.170,40785,80,6,112,20146,Normal
7419-flow,2026-04-05 01:41:26,219.128.90.21,27.46.46.125,51267,80,17,447,468,Normal
7420-flow,2026-04-05 01:41:27,50.15.236.112,33.247.238.161,33693,80,6,370,44968,Normal
7421-flow,2026-04-05 01:41:28,28.230.39.223,67.1.248.176,38446,80,6,66,41109,LDAP
7422-flow,2026-04-05 01:41:29,224.81.247.142,41.75.28.249,37897,80,17,44,35124,Normal
7423-flow,2026-04-05 01:41:30,146.156.78.118,72.170.40.46,57468,389,6,157,42557,Normal
7424-flow,2026-04-05 01:41:31,21.43.88.72,24.231.37.110,46501,389,17,415,41385,Normal
7425-flow,2026-04-05 01:41:32,250.238.72.46,174.107.129.66,53097,445,6,330,13564,Normal
7426-flow,2026-04-05 01:41:33,207.150.221.103,57.139.40.244,1460,445,17,411,39150,Normal
7427-flow,2026-04-05 01:41:34,124.29.113.101,142.168.115.231,26585,445,17,401,26817,Normal
7428-flow,2026-04-05 01:41:35,77.110.38.1,136.192.81.218,2780,443,17,288,6106,LDAP
7429-flow,2026-04-05 01:41:36,172.140.98.61,35.20.180.254,31600,80,6,406,35751,NetBIOS
7430-flow,2026-04-05 01:41:37,85.81.208.169,14.107.99.48,36517,80,6,434,46236,Normal
7431-flow,2026-04-05 01:41:38,135.133.240.201,229.111.26.201,61986,389,17,117,22807,Normal
7432-flow,2026-04-05 01:41:39,40.187.99.238,126.215.70.63,56135,80,6,331,19160,Normal
7433-flow,2026-04-05 01:41:40,191.79.188.77,118.192.78.241,20441,443,17,78,13266,LDAP
7434-flow,2026-04-05 01:41:41,81.43.84.82,50.14.227.22,34284,80,17,263,38241,Normal
7435-flow,2026-04-05 01:41:42,107.21.116.144,26.61.183.32,57704,445,6,300,44989,NetBIOS
7436-flow,2026-04-05 01:41:43,180.7.225.142,91.83.2.239,9421,445,6,74,304,Normal
7437-flow,2026-04-05 01:41:44,9.97.217.132,71.204.243.208,44019,80,6,354,29370,Normal
7438-flow,2026-04-05 01:41:45,231.119.5.138,125.93.152.196,57083,80,17,452,31579,Normal
7439-flow,2026-04-05 01:41:46,104.174.96.250,180.11.242.177,21833,445,6,384,32767,Normal
7440-flow,2026-04-05 01:41:47,160.252.185.222,246.184.188.163,3119,389,6,216,48656,LDAP
7441-flow,2026-04-05 01:41:48,221.158.163.83,184.254.225.130,22937,443,17,104,49859,Normal
7442-flow,2026-04-05 01:41:49,191.198.130.69,77.237.195.62,26774,389,17,95,45808,Normal
7443-flow,2026-04-05 01:41:50,191.239.0.105,188.119.16.141,4718,445,6,196,33377,Normal
7444-flow,2026-04-05 01:41:51,182.220.147.26,74.36.145.135,45466,80,6,172,18468,Normal
7445-flow,2026-04-05 01:41:52,166.224.142.176,90.11.30.7,38803,443,17,417,26227,Normal
7446-flow,2026-04-05 01:41:53,169.230.75.124,139.27.201.101,54324,445,17,225,20738,LDAP
7447-flow,2026-04-05 01:41:54,219.42.74.215,117.90.238.101,29317,443,6,49,21848,Normal
7448-flow,2026-04-05 01:41:55,175.62.16.52,45.31.152.94,30343,443,17,173,21453,LDAP
7449-flow,2026-04-05 01:41:56,144.247.156.76,214.40.38.91,53104,80,6,456,8605,Normal
7450-flow,2026-04-05 01:41:57,29.17.43.177,50.123.30.194,56710,80,6,454,26789,Normal
7451-flow,2026-04-05 01:41:58,194.254.78.135,196.67.8.247,41049,443,17,398,45051,Normal
7452-flow,2026-04-05 01:41:59,54.114.171.149,18.121.249.219,26661,445,6,210,48270,NetBIOS
7453-flow,2026-04-05 01:42:00,6.101.250.131,159.136.214.168,12257,389,6,500,25481,NetBIOS
7454-flow,2026-04-05 01:42:01,131.19.37.26,229.118.219.50,41534,80,17,252,3357,Normal
7455-flow,2026-04-05 01:42:02,19.200.217.45,98.183.88.160,52648,80,6,352,14024,LDAP
7456-flow,2026-04-05 01:42:03,52.101.108.81,13.168.73.61,18952,445,17,149,48016,Normal
7457-flow,2026-04-05 01:42:04,66.60.129.98,24.125.47.76,25306,389,17,450,26404,Normal
7458-flow,2026-04-05 01:42:05,197.79.121.26,96.248.126.236,20015,445,6,397,46766,Normal
7459-flow,2026-04-05 01:42:06,152.164.214.199,27.254.153.87,35712,445,6,373,28839,Normal
7460-flow,2026-04-05 01:42:07,87.88.110.102,35.138.71.167,40004,443,17,464,31974,Normal
7461-flow,2026-04-05 01:42:08,172.137.115.248,72.45.151.229,42897,443,6,158,43859,Normal
7462-flow,2026-04-05 01:42:09,230.184.0.164,113.8.213.51,37670,80,6,230,18787,Normal
7463-flow,2026-04-05 01:42:10,218.187.126.4,12.234.220.111,37531,389,17,195,26352,Normal
7464-flow,2026-04-05 01:42:11,7.62.38.239,104.39.0.238,40817,389,17,1,3917,Normal
7465-flow,2026-04-05 01:42:12,247.43.121.66,59.174.252.9,44527,389,6,237,4199,Normal
7466-flow,2026-04-05 01:42:13,153.31.112.31,90.62.194.90,64088,445,6,441,34873,Normal
7467-flow,2026-04-05 01:42:14,226.57.107.2,110.188.254.180,26255,443,6,377,8101,Normal
7468-flow,2026-04-05 01:42:15,33.245.105.130,189.59.78.63,50420,443,6,461,1969,LDAP
7469-flow,2026-04-05 01:42:16,189.216.208.138,151.238.12.232,21042,443,17,492,40252,Normal
7470-flow,2026-04-05 01:42:17,30.134.253.209,248.19.172.229,57532,389,17,392,16918,Normal
